order_item_id,modifier_id,modifier_price
41612,14,0.0
41614,9,0.0
41614,13,0.0
41615,1,0.5
41615,8,0.0
41615,13,0.0
41616,10,0.0
41616,15,0.0
41618,10,0.0
41618,15,0.0
41622,7,0.0
41622,14,0.0
41623,7,0.0
41623,14,0.0
41624,7,0.0
41624,12,0.0
41631,1,0.5
41631,8,0.0
41631,13,0.0
41632,11,0.0
41632,15,0.0
41633,11,0.0
41633,15,0.0
41634,11,0.0
41634,14,0.0
41637,9,0.0
41637,14,0.0
41639,8,0.0
41639,15,0.0
41641,7,0.0
41641,14,0.0
41643,10,0.0
41643,15,0.0
41644,3,0.75
41644,7,0.0
41644,13,0.0
41645,6,0.75
41645,11,0.0
41645,15,0.0
41646,9,0.0
41646,12,0.0
41648,3,0.75
41648,7,0.0
41648,15,0.0
41650,3,0.75
41650,11,0.0
41650,13,0.0
41652,1,0.5
41652,9,0.0
41652,12,0.0
41653,11,0.0
41653,13,0.0
41655,10,0.0
41655,14,0.0
41659,8,0.0
41659,15,0.0
41662,6,0.75
41662,7,0.0
41662,15,0.0
41664,6,0.75
41664,11,0.0
41664,13,0.0
41665,11,0.0
41665,14,0.0
41666,2,0.5
41666,7,0.0
41666,15,0.0
41671,8,0.0
41671,12,0.0
41674,8,0.0
41674,14,0.0
41675,6,0.75
41675,11,0.0
41675,12,0.0
41676,10,0.0
41676,15,0.0
41677,9,0.0
41677,12,0.0
41686,3,0.75
41686,10,0.0
41686,12,0.0
41687,8,0.0
41687,13,0.0
41688,10,0.0
41688,12,0.0
41689,1,0.5
41689,11,0.0
41689,15,0.0
41690,2,0.5
41690,10,0.0
41690,15,0.0
41694,10,0.0
41694,13,0.0
41695,8,0.0
41695,12,0.0
41699,11,0.0
41699,15,0.0
41701,11,0.0
41701,14,0.0
41704,3,0.75
41704,7,0.0
41704,15,0.0
41707,9,0.0
41707,12,0.0
41708,10,0.0
41708,15,0.0
41710,11,0.0
41710,14,0.0
41715,1,0.5
41715,11,0.0
41715,13,0.0
41716,11,0.0
41716,13,0.0
41717,11,0.0
41717,13,0.0
41719,7,0.0
41719,14,0.0
41722,1,0.5
41722,9,0.0
41722,12,0.0
41723,10,0.0
41723,13,0.0
41728,1,0.5
41728,11,0.0
41728,13,0.0
41729,5,0.5
41729,9,0.0
41729,15,0.0
41730,8,0.0
41730,12,0.0
41733,3,0.75
41733,8,0.0
41733,15,0.0
41734,9,0.0
41734,12,0.0
41737,3,0.75
41737,7,0.0
41737,14,0.0
41740,6,0.75
41740,11,0.0
41740,14,0.0
41744,10,0.0
41744,15,0.0
41748,1,0.5
41748,10,0.0
41748,14,0.0
41749,4,0.5
41749,7,0.0
41749,14,0.0
41751,5,0.5
41751,7,0.0
41751,12,0.0
41753,3,0.75
41753,9,0.0
41753,13,0.0
41754,9,0.0
41754,12,0.0
41755,3,0.75
41755,8,0.0
41755,14,0.0
41756,2,0.5
41756,7,0.0
41756,14,0.0
41757,11,0.0
41757,12,0.0
41758,9,0.0
41758,12,0.0
41760,7,0.0
41760,12,0.0
41762,10,0.0
41762,13,0.0
41763,11,0.0
41763,14,0.0
41765,10,0.0
41765,14,0.0
41766,10,0.0
41766,13,0.0
41767,5,0.5
41767,10,0.0
41767,12,0.0
41769,8,0.0
41769,15,0.0
41772,7,0.0
41772,12,0.0
41774,11,0.0
41774,13,0.0
41775,7,0.0
41775,14,0.0
41777,11,0.0
41777,12,0.0
41779,8,0.0
41779,13,0.0
41780,11,0.0
41780,14,0.0
41781,7,0.0
41781,15,0.0
41782,11,0.0
41782,12,0.0
41784,2,0.5
41784,8,0.0
41784,13,0.0
41786,9,0.0
41786,14,0.0
41787,8,0.0
41787,15,0.0
41788,11,0.0
41788,13,0.0
41789,7,0.0
41789,12,0.0
41790,4,0.5
41790,7,0.0
41790,14,0.0
41792,5,0.5
41792,8,0.0
41792,14,0.0
41794,10,0.0
41794,14,0.0
41795,11,0.0
41795,14,0.0
41796,1,0.5
41796,8,0.0
41796,13,0.0
41797,11,0.0
41797,13,0.0
41799,8,0.0
41799,15,0.0
41800,9,0.0
41800,14,0.0
41801,4,0.5
41801,8,0.0
41801,15,0.0
41803,9,0.0
41803,12,0.0
41804,11,0.0
41804,15,0.0
41805,9,0.0
41805,15,0.0
41812,2,0.5
41812,9,0.0
41812,12,0.0
41819,7,0.0
41819,12,0.0
41820,11,0.0
41820,14,0.0
41821,8,0.0
41821,13,0.0
41822,6,0.75
41822,7,0.0
41822,12,0.0
41823,9,0.0
41823,14,0.0
41824,4,0.5
41824,10,0.0
41824,15,0.0
41825,5,0.5
41825,7,0.0
41825,15,0.0
41831,10,0.0
41831,12,0.0
41834,6,0.75
41834,9,0.0
41834,13,0.0
41839,2,0.5
41839,9,0.0
41839,15,0.0
41840,10,0.0
41840,14,0.0
41842,5,0.5
41842,11,0.0
41842,15,0.0
41843,11,0.0
41843,13,0.0
41845,6,0.75
41845,11,0.0
41845,12,0.0
41846,7,0.0
41846,15,0.0
41847,6,0.75
41847,10,0.0
41847,14,0.0
41850,7,0.0
41850,14,0.0
41852,5,0.5
41852,8,0.0
41852,15,0.0
41854,10,0.0
41854,13,0.0
41855,8,0.0
41855,14,0.0
41856,4,0.5
41856,11,0.0
41856,15,0.0
41857,4,0.5
41857,11,0.0
41857,14,0.0
41858,8,0.0
41858,12,0.0
41863,9,0.0
41863,13,0.0
41865,7,0.0
41865,13,0.0
41866,3,0.75
41866,7,0.0
41866,15,0.0
41868,3,0.75
41868,11,0.0
41868,13,0.0
41869,5,0.5
41869,9,0.0
41869,13,0.0
41870,11,0.0
41870,15,0.0
41871,8,0.0
41871,15,0.0
41872,5,0.5
41872,8,0.0
41872,15,0.0
41874,10,0.0
41874,12,0.0
41876,11,0.0
41876,12,0.0
41878,8,0.0
41878,13,0.0
41879,8,0.0
41879,13,0.0
41880,2,0.5
41880,9,0.0
41880,12,0.0
41882,8,0.0
41882,15,0.0
41883,10,0.0
41883,15,0.0
41884,8,0.0
41884,13,0.0
41885,9,0.0
41885,15,0.0
41887,7,0.0
41887,14,0.0
41889,8,0.0
41889,15,0.0
41893,4,0.5
41893,9,0.0
41893,13,0.0
41894,7,0.0
41894,15,0.0
41895,10,0.0
41895,13,0.0
41898,1,0.5
41898,10,0.0
41898,13,0.0
41900,4,0.5
41900,9,0.0
41900,15,0.0
41901,7,0.0
41901,14,0.0
41904,3,0.75
41904,10,0.0
41904,13,0.0
41911,11,0.0
41911,15,0.0
41912,3,0.75
41912,7,0.0
41912,12,0.0
41914,7,0.0
41914,12,0.0
41915,9,0.0
41915,15,0.0
41920,11,0.0
41920,13,0.0
41922,9,0.0
41922,12,0.0
41923,11,0.0
41923,14,0.0
41926,10,0.0
41926,15,0.0
41927,7,0.0
41927,15,0.0
41931,10,0.0
41931,15,0.0
41932,8,0.0
41932,14,0.0
41933,4,0.5
41933,8,0.0
41933,15,0.0
41935,11,0.0
41935,13,0.0
41936,9,0.0
41936,13,0.0
41937,7,0.0
41937,12,0.0
41938,4,0.5
41938,11,0.0
41938,14,0.0
41939,11,0.0
41939,14,0.0
41941,9,0.0
41941,15,0.0
41943,5,0.5
41943,11,0.0
41943,12,0.0
41944,11,0.0
41944,14,0.0
41946,9,0.0
41946,14,0.0
41948,9,0.0
41948,13,0.0
41950,4,0.5
41950,11,0.0
41950,13,0.0
41953,8,0.0
41953,14,0.0
41954,1,0.5
41954,9,0.0
41954,13,0.0
41958,9,0.0
41958,15,0.0
41962,8,0.0
41962,15,0.0
41963,10,0.0
41963,14,0.0
41964,6,0.75
41964,10,0.0
41964,14,0.0
41966,9,0.0
41966,12,0.0
41968,4,0.5
41968,7,0.0
41968,15,0.0
41972,11,0.0
41972,14,0.0
41975,10,0.0
41975,13,0.0
41976,9,0.0
41976,15,0.0
41977,3,0.75
41977,9,0.0
41977,13,0.0
41978,10,0.0
41978,15,0.0
41979,7,0.0
41979,14,0.0
41982,6,0.75
41982,7,0.0
41982,14,0.0
41985,9,0.0
41985,14,0.0
41987,9,0.0
41987,13,0.0
41988,8,0.0
41988,14,0.0
41989,8,0.0
41989,14,0.0
41992,9,0.0
41992,14,0.0
41994,9,0.0
41994,15,0.0
41999,11,0.0
41999,15,0.0
42002,9,0.0
42002,15,0.0
42003,9,0.0
42003,14,0.0
42006,9,0.0
42006,14,0.0
42007,4,0.5
42007,9,0.0
42007,14,0.0
42008,10,0.0
42008,13,0.0
42009,11,0.0
42009,15,0.0
42010,11,0.0
42010,15,0.0
42011,10,0.0
42011,13,0.0
42012,4,0.5
42012,10,0.0
42012,15,0.0
42013,8,0.0
42013,15,0.0
42014,5,0.5
42014,11,0.0
42014,12,0.0
42015,3,0.75
42015,9,0.0
42015,13,0.0
42016,9,0.0
42016,13,0.0
42018,9,0.0
42018,14,0.0
42019,7,0.0
42019,14,0.0
42022,7,0.0
42022,14,0.0
42023,7,0.0
42023,13,0.0
42025,5,0.5
42025,7,0.0
42025,14,0.0
42027,5,0.5
42027,7,0.0
42027,13,0.0
42036,1,0.5
42036,9,0.0
42036,12,0.0
42037,7,0.0
42037,14,0.0
42040,7,0.0
42040,12,0.0
42043,2,0.5
42043,10,0.0
42043,14,0.0
42046,11,0.0
42046,15,0.0
42047,7,0.0
42047,13,0.0
42049,6,0.75
42049,11,0.0
42049,12,0.0
42051,11,0.0
42051,15,0.0
42052,5,0.5
42052,10,0.0
42052,14,0.0
42055,5,0.5
42055,8,0.0
42055,15,0.0
42057,8,0.0
42057,14,0.0
42058,8,0.0
42058,14,0.0
42059,9,0.0
42059,15,0.0
42060,7,0.0
42060,13,0.0
42062,10,0.0
42062,13,0.0
42066,7,0.0
42066,14,0.0
42069,7,0.0
42069,12,0.0
42070,6,0.75
42070,11,0.0
42070,15,0.0
42071,11,0.0
42071,12,0.0
42076,2,0.5
42076,9,0.0
42076,12,0.0
42077,10,0.0
42077,13,0.0
42080,8,0.0
42080,14,0.0
42082,11,0.0
42082,15,0.0
42083,6,0.75
42083,7,0.0
42083,13,0.0
42085,4,0.5
42085,11,0.0
42085,13,0.0
42087,4,0.5
42087,11,0.0
42087,14,0.0
42091,9,0.0
42091,12,0.0
42092,7,0.0
42092,14,0.0
42093,6,0.75
42093,7,0.0
42093,13,0.0
42095,4,0.5
42095,11,0.0
42095,14,0.0
42098,11,0.0
42098,13,0.0
42099,7,0.0
42099,13,0.0
42105,10,0.0
42105,15,0.0
42107,9,0.0
42107,15,0.0
42110,7,0.0
42110,13,0.0
42117,11,0.0
42117,14,0.0
42118,8,0.0
42118,12,0.0
42122,10,0.0
42122,15,0.0
42123,10,0.0
42123,15,0.0
42124,10,0.0
42124,13,0.0
42125,11,0.0
42125,14,0.0
42127,11,0.0
42127,13,0.0
42128,9,0.0
42128,12,0.0
42129,1,0.5
42129,7,0.0
42129,13,0.0
42130,9,0.0
42130,15,0.0
42132,11,0.0
42132,14,0.0
42133,8,0.0
42133,12,0.0
42139,7,0.0
42139,14,0.0
42140,10,0.0
42140,12,0.0
42141,8,0.0
42141,13,0.0
42142,3,0.75
42142,9,0.0
42142,12,0.0
42143,3,0.75
42143,7,0.0
42143,14,0.0
42147,1,0.5
42147,10,0.0
42147,14,0.0
42148,7,0.0
42148,12,0.0
42150,10,0.0
42150,13,0.0
42152,7,0.0
42152,15,0.0
42158,7,0.0
42158,12,0.0
42159,8,0.0
42159,13,0.0
42161,9,0.0
42161,15,0.0
42162,8,0.0
42162,15,0.0
42165,10,0.0
42165,13,0.0
42166,8,0.0
42166,12,0.0
42172,7,0.0
42172,15,0.0
42177,6,0.75
42177,10,0.0
42177,14,0.0
42178,8,0.0
42178,12,0.0
42179,9,0.0
42179,12,0.0
42182,6,0.75
42182,7,0.0
42182,14,0.0
42183,9,0.0
42183,14,0.0
42185,11,0.0
42185,12,0.0
42186,11,0.0
42186,15,0.0
42187,11,0.0
42187,15,0.0
42188,6,0.75
42188,8,0.0
42188,14,0.0
42189,10,0.0
42189,15,0.0
42190,8,0.0
42190,12,0.0
42191,5,0.5
42191,11,0.0
42191,12,0.0
42195,9,0.0
42195,15,0.0
42196,10,0.0
42196,13,0.0
42197,10,0.0
42197,12,0.0
42198,3,0.75
42198,10,0.0
42198,15,0.0
42201,7,0.0
42201,13,0.0
42203,11,0.0
42203,12,0.0
42208,11,0.0
42208,14,0.0
42216,7,0.0
42216,14,0.0
42218,9,0.0
42218,15,0.0
42219,1,0.5
42219,7,0.0
42219,12,0.0
42222,2,0.5
42222,8,0.0
42222,15,0.0
42223,11,0.0
42223,13,0.0
42224,4,0.5
42224,11,0.0
42224,15,0.0
42225,9,0.0
42225,14,0.0
42228,11,0.0
42228,14,0.0
42229,2,0.5
42229,8,0.0
42229,15,0.0
42232,6,0.75
42232,8,0.0
42232,14,0.0
42233,2,0.5
42233,9,0.0
42233,13,0.0
42235,9,0.0
42235,12,0.0
42239,5,0.5
42239,9,0.0
42239,14,0.0
42242,10,0.0
42242,14,0.0
42243,10,0.0
42243,13,0.0
42247,8,0.0
42247,13,0.0
42248,11,0.0
42248,12,0.0
42249,2,0.5
42249,7,0.0
42249,12,0.0
42250,1,0.5
42250,9,0.0
42250,15,0.0
42251,10,0.0
42251,12,0.0
42253,9,0.0
42253,12,0.0
42255,9,0.0
42255,15,0.0
42256,10,0.0
42256,14,0.0
42259,3,0.75
42259,11,0.0
42259,13,0.0
42260,8,0.0
42260,13,0.0
42261,9,0.0
42261,15,0.0
42262,7,0.0
42262,12,0.0
42265,6,0.75
42265,7,0.0
42265,12,0.0
42267,8,0.0
42267,12,0.0
42269,8,0.0
42269,12,0.0
42271,4,0.5
42271,7,0.0
42271,15,0.0
42275,10,0.0
42275,14,0.0
42277,9,0.0
42277,13,0.0
42278,5,0.5
42278,9,0.0
42278,12,0.0
42279,9,0.0
42279,14,0.0
42280,11,0.0
42280,12,0.0
42281,6,0.75
42281,11,0.0
42281,13,0.0
42282,8,0.0
42282,12,0.0
42283,7,0.0
42283,14,0.0
42284,10,0.0
42284,12,0.0
42285,7,0.0
42285,12,0.0
42289,9,0.0
42289,15,0.0
42292,7,0.0
42292,12,0.0
42294,7,0.0
42294,12,0.0
42296,10,0.0
42296,15,0.0
42299,9,0.0
42299,13,0.0
42300,8,0.0
42300,14,0.0
42306,10,0.0
42306,14,0.0
42309,10,0.0
42309,14,0.0
42311,9,0.0
42311,12,0.0
42312,8,0.0
42312,14,0.0
42315,9,0.0
42315,15,0.0
42317,9,0.0
42317,13,0.0
42318,8,0.0
42318,13,0.0
42319,7,0.0
42319,15,0.0
42320,5,0.5
42320,11,0.0
42320,14,0.0
42322,8,0.0
42322,14,0.0
42323,11,0.0
42323,12,0.0
42325,8,0.0
42325,12,0.0
42327,10,0.0
42327,14,0.0
42328,3,0.75
42328,11,0.0
42328,13,0.0
42333,8,0.0
42333,13,0.0
42336,2,0.5
42336,9,0.0
42336,14,0.0
42337,7,0.0
42337,14,0.0
42338,6,0.75
42338,9,0.0
42338,15,0.0
42339,8,0.0
42339,13,0.0
42342,8,0.0
42342,15,0.0
42343,11,0.0
42343,15,0.0
42345,10,0.0
42345,15,0.0
42347,6,0.75
42347,10,0.0
42347,14,0.0
42348,1,0.5
42348,11,0.0
42348,12,0.0
42350,8,0.0
42350,14,0.0
42351,8,0.0
42351,14,0.0
42353,5,0.5
42353,8,0.0
42353,13,0.0
42359,7,0.0
42359,14,0.0
42360,6,0.75
42360,11,0.0
42360,13,0.0
42364,8,0.0
42364,15,0.0
42365,6,0.75
42365,8,0.0
42365,13,0.0
42368,10,0.0
42368,14,0.0
42369,4,0.5
42369,7,0.0
42369,14,0.0
42370,7,0.0
42370,15,0.0
42372,6,0.75
42372,9,0.0
42372,14,0.0
42374,3,0.75
42374,7,0.0
42374,12,0.0
42376,7,0.0
42376,13,0.0
42377,7,0.0
42377,13,0.0
42378,8,0.0
42378,13,0.0
42379,7,0.0
42379,12,0.0
42380,1,0.5
42380,7,0.0
42380,14,0.0
42381,8,0.0
42381,15,0.0
42382,7,0.0
42382,13,0.0
42391,9,0.0
42391,14,0.0
42392,9,0.0
42392,15,0.0
42397,11,0.0
42397,14,0.0
42398,9,0.0
42398,12,0.0
42399,8,0.0
42399,12,0.0
42408,9,0.0
42408,14,0.0
42409,2,0.5
42409,9,0.0
42409,15,0.0
42411,11,0.0
42411,13,0.0
42412,2,0.5
42412,10,0.0
42412,15,0.0
42413,5,0.5
42413,8,0.0
42413,15,0.0
42414,11,0.0
42414,12,0.0
42415,4,0.5
42415,8,0.0
42415,13,0.0
42417,1,0.5
42417,10,0.0
42417,15,0.0
42418,6,0.75
42418,9,0.0
42418,14,0.0
42422,11,0.0
42422,14,0.0
42423,6,0.75
42423,11,0.0
42423,13,0.0
42428,7,0.0
42428,13,0.0
42429,7,0.0
42429,13,0.0
42433,7,0.0
42433,12,0.0
42434,2,0.5
42434,11,0.0
42434,15,0.0
42436,9,0.0
42436,12,0.0
42438,5,0.5
42438,7,0.0
42438,15,0.0
42439,3,0.75
42439,11,0.0
42439,13,0.0
42451,10,0.0
42451,14,0.0
42452,11,0.0
42452,15,0.0
42453,11,0.0
42453,13,0.0
42455,5,0.5
42455,10,0.0
42455,15,0.0
42456,6,0.75
42456,7,0.0
42456,13,0.0
42458,11,0.0
42458,14,0.0
42463,4,0.5
42463,10,0.0
42463,13,0.0
42464,7,0.0
42464,15,0.0
42472,6,0.75
42472,10,0.0
42472,15,0.0
42473,1,0.5
42473,9,0.0
42473,13,0.0
42476,11,0.0
42476,12,0.0
42477,9,0.0
42477,15,0.0
42480,6,0.75
42480,8,0.0
42480,13,0.0
42481,8,0.0
42481,12,0.0
42482,7,0.0
42482,12,0.0
42483,6,0.75
42483,7,0.0
42483,14,0.0
42488,1,0.5
42488,10,0.0
42488,12,0.0
42489,4,0.5
42489,8,0.0
42489,14,0.0
42490,8,0.0
42490,12,0.0
42491,11,0.0
42491,12,0.0
42492,9,0.0
42492,15,0.0
42493,11,0.0
42493,15,0.0
42495,9,0.0
42495,14,0.0
42497,2,0.5
42497,9,0.0
42497,12,0.0
42499,1,0.5
42499,7,0.0
42499,14,0.0
42502,7,0.0
42502,14,0.0
42503,2,0.5
42503,7,0.0
42503,14,0.0
42504,10,0.0
42504,12,0.0
42505,8,0.0
42505,13,0.0
42507,2,0.5
42507,11,0.0
42507,12,0.0
42508,8,0.0
42508,12,0.0
42510,1,0.5
42510,9,0.0
42510,13,0.0
42512,10,0.0
42512,13,0.0
42514,5,0.5
42514,10,0.0
42514,12,0.0
42515,3,0.75
42515,9,0.0
42515,13,0.0
42516,10,0.0
42516,12,0.0
42517,8,0.0
42517,12,0.0
42518,11,0.0
42518,12,0.0
42520,7,0.0
42520,13,0.0
42523,1,0.5
42523,11,0.0
42523,14,0.0
42527,10,0.0
42527,13,0.0
42531,10,0.0
42531,14,0.0
42535,7,0.0
42535,14,0.0
42538,8,0.0
42538,14,0.0
42539,4,0.5
42539,8,0.0
42539,12,0.0
42543,7,0.0
42543,15,0.0
42544,9,0.0
42544,12,0.0
42547,8,0.0
42547,13,0.0
42550,2,0.5
42550,8,0.0
42550,15,0.0
42552,8,0.0
42552,12,0.0
42553,3,0.75
42553,7,0.0
42553,13,0.0
42557,2,0.5
42557,10,0.0
42557,12,0.0
42558,2,0.5
42558,11,0.0
42558,15,0.0
42559,8,0.0
42559,14,0.0
42560,10,0.0
42560,12,0.0
42564,9,0.0
42564,12,0.0
42567,7,0.0
42567,13,0.0
42568,7,0.0
42568,14,0.0
42569,1,0.5
42569,9,0.0
42569,14,0.0
42570,9,0.0
42570,14,0.0
42571,10,0.0
42571,15,0.0
42572,8,0.0
42572,14,0.0
42573,8,0.0
42573,14,0.0
42575,9,0.0
42575,12,0.0
42577,1,0.5
42577,8,0.0
42577,15,0.0
42581,8,0.0
42581,14,0.0
42582,9,0.0
42582,12,0.0
42584,7,0.0
42584,15,0.0
42586,4,0.5
42586,8,0.0
42586,14,0.0
42588,3,0.75
42588,10,0.0
42588,13,0.0
42590,7,0.0
42590,15,0.0
42591,10,0.0
42591,13,0.0
42593,5,0.5
42593,7,0.0
42593,12,0.0
42596,11,0.0
42596,14,0.0
42597,11,0.0
42597,13,0.0
42598,8,0.0
42598,12,0.0
42599,11,0.0
42599,13,0.0
42600,10,0.0
42600,13,0.0
42601,2,0.5
42601,7,0.0
42601,13,0.0
42603,7,0.0
42603,15,0.0
42605,2,0.5
42605,10,0.0
42605,12,0.0
42606,7,0.0
42606,12,0.0
42607,7,0.0
42607,12,0.0
42609,9,0.0
42609,15,0.0
42610,4,0.5
42610,9,0.0
42610,14,0.0
42618,10,0.0
42618,12,0.0
42620,10,0.0
42620,12,0.0
42621,9,0.0
42621,12,0.0
42622,11,0.0
42622,12,0.0
42625,11,0.0
42625,12,0.0
42626,7,0.0
42626,13,0.0
42628,10,0.0
42628,14,0.0
42630,8,0.0
42630,13,0.0
42633,8,0.0
42633,15,0.0
42637,8,0.0
42637,12,0.0
42641,8,0.0
42641,12,0.0
42643,10,0.0
42643,15,0.0
42645,11,0.0
42645,12,0.0
42649,9,0.0
42649,12,0.0
42650,7,0.0
42650,13,0.0
42651,4,0.5
42651,11,0.0
42651,14,0.0
42652,10,0.0
42652,12,0.0
42653,11,0.0
42653,15,0.0
42654,1,0.5
42654,11,0.0
42654,12,0.0
42658,7,0.0
42658,13,0.0
42659,7,0.0
42659,12,0.0
42662,11,0.0
42662,15,0.0
42664,7,0.0
42664,12,0.0
42666,9,0.0
42666,13,0.0
42667,7,0.0
42667,14,0.0
42668,4,0.5
42668,11,0.0
42668,12,0.0
42670,7,0.0
42670,15,0.0
42674,5,0.5
42674,8,0.0
42674,12,0.0
42675,2,0.5
42675,8,0.0
42675,14,0.0
42678,5,0.5
42678,11,0.0
42678,12,0.0
42681,7,0.0
42681,12,0.0
42685,9,0.0
42685,14,0.0
42686,4,0.5
42686,8,0.0
42686,12,0.0
42690,10,0.0
42690,14,0.0
42692,8,0.0
42692,15,0.0
42693,8,0.0
42693,15,0.0
42697,9,0.0
42697,13,0.0
42699,4,0.5
42699,10,0.0
42699,14,0.0
42702,10,0.0
42702,12,0.0
42706,9,0.0
42706,13,0.0
42712,9,0.0
42712,13,0.0
42714,10,0.0
42714,15,0.0
42715,11,0.0
42715,13,0.0
42718,11,0.0
42718,14,0.0
42722,5,0.5
42722,10,0.0
42722,15,0.0
42723,6,0.75
42723,8,0.0
42723,13,0.0
42726,7,0.0
42726,15,0.0
42727,9,0.0
42727,13,0.0
42733,6,0.75
42733,11,0.0
42733,13,0.0
42737,9,0.0
42737,13,0.0
42738,8,0.0
42738,12,0.0
42741,1,0.5
42741,10,0.0
42741,14,0.0
42742,7,0.0
42742,13,0.0
42743,6,0.75
42743,9,0.0
42743,13,0.0
42744,11,0.0
42744,14,0.0
42745,9,0.0
42745,12,0.0
42752,10,0.0
42752,12,0.0
42758,10,0.0
42758,12,0.0
42760,10,0.0
42760,13,0.0
42761,9,0.0
42761,12,0.0
42762,11,0.0
42762,15,0.0
42763,3,0.75
42763,11,0.0
42763,13,0.0
42773,9,0.0
42773,13,0.0
42774,9,0.0
42774,12,0.0
42776,7,0.0
42776,13,0.0
42779,11,0.0
42779,15,0.0
42781,8,0.0
42781,15,0.0
42783,10,0.0
42783,14,0.0
42785,10,0.0
42785,12,0.0
42792,10,0.0
42792,13,0.0
42794,8,0.0
42794,14,0.0
42796,8,0.0
42796,15,0.0
42799,7,0.0
42799,14,0.0
42800,11,0.0
42800,14,0.0
42802,8,0.0
42802,15,0.0
42803,7,0.0
42803,14,0.0
42804,7,0.0
42804,14,0.0
42805,10,0.0
42805,14,0.0
42809,10,0.0
42809,14,0.0
42812,11,0.0
42812,13,0.0
42814,5,0.5
42814,8,0.0
42814,12,0.0
42815,11,0.0
42815,13,0.0
42816,11,0.0
42816,14,0.0
42817,10,0.0
42817,12,0.0
42818,10,0.0
42818,12,0.0
42819,2,0.5
42819,9,0.0
42819,12,0.0
42820,7,0.0
42820,15,0.0
42821,7,0.0
42821,14,0.0
42822,7,0.0
42822,13,0.0
42823,10,0.0
42823,13,0.0
42825,11,0.0
42825,15,0.0
42826,7,0.0
42826,14,0.0
42827,11,0.0
42827,14,0.0
42830,11,0.0
42830,15,0.0
42833,8,0.0
42833,12,0.0
42836,9,0.0
42836,14,0.0
42837,10,0.0
42837,13,0.0
42838,4,0.5
42838,11,0.0
42838,14,0.0
42841,2,0.5
42841,8,0.0
42841,14,0.0
42843,7,0.0
42843,12,0.0
42844,10,0.0
42844,13,0.0
42845,10,0.0
42845,14,0.0
42846,3,0.75
42846,7,0.0
42846,14,0.0
42847,11,0.0
42847,14,0.0
42848,10,0.0
42848,14,0.0
42850,5,0.5
42850,9,0.0
42850,14,0.0
42854,11,0.0
42854,12,0.0
42855,4,0.5
42855,11,0.0
42855,15,0.0
42856,11,0.0
42856,13,0.0
42857,10,0.0
42857,15,0.0
42866,9,0.0
42866,13,0.0
42867,9,0.0
42867,12,0.0
42868,8,0.0
42868,14,0.0
42869,7,0.0
42869,13,0.0
42870,10,0.0
42870,13,0.0
42873,1,0.5
42873,8,0.0
42873,14,0.0
42874,10,0.0
42874,15,0.0
42876,9,0.0
42876,13,0.0
42881,9,0.0
42881,12,0.0
42883,4,0.5
42883,11,0.0
42883,12,0.0
42885,11,0.0
42885,13,0.0
42886,3,0.75
42886,11,0.0
42886,15,0.0
42887,11,0.0
42887,13,0.0
42888,9,0.0
42888,12,0.0
42889,9,0.0
42889,14,0.0
42890,11,0.0
42890,13,0.0
42892,8,0.0
42892,14,0.0
42893,8,0.0
42893,14,0.0
42895,10,0.0
42895,13,0.0
42896,10,0.0
42896,14,0.0
42900,5,0.5
42900,10,0.0
42900,12,0.0
42903,4,0.5
42903,10,0.0
42903,13,0.0
42907,2,0.5
42907,11,0.0
42907,15,0.0
42908,8,0.0
42908,14,0.0
42911,11,0.0
42911,14,0.0
42912,11,0.0
42912,12,0.0
42913,11,0.0
42913,13,0.0
42915,7,0.0
42915,12,0.0
42918,6,0.75
42918,11,0.0
42918,14,0.0
42924,11,0.0
42924,14,0.0
42927,2,0.5
42927,11,0.0
42927,13,0.0
42930,10,0.0
42930,15,0.0
42932,9,0.0
42932,13,0.0
42933,2,0.5
42933,8,0.0
42933,14,0.0
42935,8,0.0
42935,13,0.0
42938,11,0.0
42938,14,0.0
42939,9,0.0
42939,12,0.0
42948,6,0.75
42948,10,0.0
42948,13,0.0
42952,8,0.0
42952,14,0.0
42955,11,0.0
42955,12,0.0
42956,1,0.5
42956,11,0.0
42956,14,0.0
42957,6,0.75
42957,7,0.0
42957,13,0.0
42962,9,0.0
42962,12,0.0
42966,9,0.0
42966,13,0.0
42968,8,0.0
42968,14,0.0
42972,6,0.75
42972,7,0.0
42972,14,0.0
42973,11,0.0
42973,13,0.0
42975,10,0.0
42975,12,0.0
42976,10,0.0
42976,15,0.0
42977,6,0.75
42977,10,0.0
42977,15,0.0
42978,11,0.0
42978,14,0.0
42981,6,0.75
42981,11,0.0
42981,15,0.0
42983,8,0.0
42983,14,0.0
42986,1,0.5
42986,11,0.0
42986,13,0.0
42988,8,0.0
42988,13,0.0
42990,7,0.0
42990,15,0.0
42991,11,0.0
42991,15,0.0
42993,8,0.0
42993,13,0.0
42997,7,0.0
42997,13,0.0
42998,8,0.0
42998,12,0.0
43002,9,0.0
43002,15,0.0
43004,7,0.0
43004,12,0.0
43006,1,0.5
43006,8,0.0
43006,14,0.0
43008,6,0.75
43008,9,0.0
43008,13,0.0
43009,4,0.5
43009,11,0.0
43009,14,0.0
43010,5,0.5
43010,11,0.0
43010,13,0.0
43011,10,0.0
43011,12,0.0
43012,9,0.0
43012,13,0.0
43015,4,0.5
43015,8,0.0
43015,15,0.0
43016,6,0.75
43016,8,0.0
43016,13,0.0
