order_item_id,order_id,menu_item_id,quantity,item_price
49161,28176,1,1,5.5
49162,28177,16,1,6.0
49163,28177,6,1,5.75
49164,28177,19,1,7.0
49165,28178,9,1,5.25
49166,28179,8,1,5.25
49167,28179,15,1,6.25
49168,28179,11,1,5.0
49169,28179,9,1,5.75
49170,28180,13,1,6.0
49171,28180,10,1,6.0
49172,28181,12,1,4.75
49173,28182,12,2,4.75
49174,28182,7,1,5.5
49175,28183,14,1,5.75
49176,28183,11,1,5.0
49177,28183,13,1,6.0
49178,28184,5,2,5.5
49179,28184,2,1,6.0
49180,28184,7,1,5.5
49181,28185,17,2,6.5
49182,28186,12,1,5.25
49183,28187,19,1,7.0
49184,28188,17,1,6.5
49185,28189,1,1,6.0
49186,28190,10,1,5.5
49187,28190,14,1,5.75
49188,28191,19,1,7.0
49189,28191,12,1,4.75
49190,28191,8,1,5.25
49191,28191,4,1,6.25
49192,28192,8,1,5.75
49193,28193,1,1,5.5
49194,28194,2,1,6.5
49195,28195,12,1,4.75
49196,28196,17,2,6.5
49197,28197,7,1,5.5
49198,28197,17,1,6.5
49199,28198,20,1,7.5
49200,28198,19,1,7.0
49201,28199,18,1,6.5
49202,28199,7,1,6.0
49203,28200,11,1,5.0
49204,28201,16,1,6.0
49205,28201,7,1,5.5
49206,28202,5,1,5.5
49207,28203,13,1,6.0
49208,28203,18,1,6.5
49209,28203,15,1,6.25
49210,28204,5,1,5.5
49211,28204,13,1,6.0
49212,28204,18,1,6.5
49213,28205,16,1,6.0
49214,28206,16,1,6.0
49215,28207,8,1,5.25
49216,28207,17,1,6.5
49217,28207,6,1,5.75
49218,28207,4,1,6.25
49219,28208,13,1,6.0
49220,28208,4,1,7.0
49221,28209,19,1,7.0
49222,28210,6,1,6.25
49223,28211,15,1,6.25
49224,28212,11,1,5.0
49225,28212,4,1,6.25
49226,28212,9,1,5.25
49227,28212,8,1,5.25
49228,28213,12,1,4.75
49229,28214,17,1,6.5
49230,28215,2,2,6.0
49231,28215,14,1,5.75
49232,28215,7,1,5.5
49233,28216,20,1,7.5
49234,28216,17,1,6.5
49235,28217,11,1,5.75
49236,28218,8,1,5.25
49237,28218,9,1,5.25
49238,28218,5,1,6.0
49239,28219,3,1,5.75
49240,28219,10,1,5.5
49241,28220,16,1,6.0
49242,28221,18,1,6.5
49243,28221,13,1,6.0
49244,28221,1,1,6.0
49245,28222,7,1,6.25
49246,28223,7,1,5.5
49247,28223,6,1,5.75
49248,28223,4,1,6.25
49249,28224,2,1,6.0
49250,28224,19,2,7.0
49251,28224,5,1,6.0
49252,28225,11,1,5.0
49253,28225,16,1,6.0
49254,28226,10,1,6.0
49255,28226,17,1,6.5
49256,28227,9,1,5.25
49257,28227,19,1,7.0
49258,28227,4,1,6.25
49259,28227,18,1,6.5
49260,28228,9,2,5.25
49261,28229,8,1,5.25
49262,28229,20,1,8.25
49263,28229,1,1,5.5
49264,28230,19,1,7.0
49265,28230,3,1,5.75
49266,28230,14,1,5.75
49267,28231,9,1,6.0
49268,28232,19,1,7.0
49269,28232,5,2,6.0
49270,28232,15,1,6.25
49271,28233,11,2,5.0
49272,28234,10,2,5.5
49273,28234,3,1,5.75
49274,28234,19,1,7.0
49275,28235,7,2,5.5
49276,28235,18,1,6.5
49277,28236,2,1,6.0
49278,28237,10,1,5.5
49279,28237,6,1,5.75
49280,28238,7,1,5.5
49281,28239,11,1,5.0
49282,28239,15,1,6.75
49283,28240,11,1,5.0
49284,28240,3,1,5.75
49285,28241,5,1,5.5
49286,28241,7,1,5.5
49287,28241,16,1,6.0
49288,28242,1,2,5.5
49289,28243,3,1,5.75
49290,28243,8,1,5.25
49291,28244,5,1,5.5
49292,28245,4,1,6.25
49293,28246,2,1,6.0
49294,28246,11,1,5.0
49295,28247,11,1,5.0
49296,28247,3,1,5.75
49297,28247,20,2,7.5
49298,28248,16,2,6.0
49299,28248,20,1,7.5
49300,28249,19,1,7.0
49301,28250,10,1,5.5
49302,28251,15,1,6.75
49303,28251,19,2,7.0
49304,28252,20,1,7.5
49305,28253,1,1,5.5
49306,28254,12,1,4.75
49307,28254,10,1,5.5
49308,28254,4,1,6.25
49309,28254,1,1,6.0
49310,28255,18,1,6.5
49311,28255,5,1,5.5
49312,28256,5,1,6.25
49313,28257,12,1,4.75
49314,28257,19,1,7.0
49315,28257,3,1,5.75
49316,28258,18,1,6.5
49317,28259,1,1,5.5
49318,28260,2,2,6.5
49319,28260,17,1,6.5
49320,28261,20,2,7.5
49321,28262,18,1,6.5
49322,28262,16,1,6.0
49323,28263,7,1,5.5
49324,28263,14,1,5.75
49325,28264,2,1,6.5
49326,28264,16,1,6.0
49327,28265,7,1,5.5
49328,28266,19,1,7.0
49329,28266,14,1,5.75
49330,28266,20,1,7.5
49331,28267,2,1,6.0
49332,28268,17,1,6.5
49333,28269,10,1,5.5
49334,28269,3,1,6.25
49335,28270,12,1,4.75
49336,28270,18,1,6.5
49337,28271,13,1,6.0
49338,28271,11,2,5.0
49339,28272,12,1,4.75
49340,28272,20,1,7.5
49341,28272,10,1,6.0
49342,28273,10,1,5.5
49343,28274,8,1,5.25
49344,28275,7,2,5.5
49345,28275,8,1,5.25
49346,28276,16,1,6.0
49347,28276,13,1,6.0
49348,28276,17,1,7.25
49349,28276,20,1,7.5
49350,28277,15,1,6.25
49351,28278,10,1,5.5
49352,28278,19,1,7.0
49353,28278,11,1,5.0
49354,28279,16,1,6.5
49355,28280,20,1,7.5
49356,28280,19,1,7.5
49357,28280,10,1,5.5
49358,28281,10,1,5.5
49359,28282,1,1,5.5
49360,28282,2,1,6.5
49361,28283,13,1,6.0
49362,28284,8,1,5.25
49363,28285,18,1,6.5
49364,28286,18,1,6.5
49365,28286,7,1,6.0
49366,28287,14,1,5.75
49367,28288,9,1,5.25
49368,28289,7,1,6.25
49369,28289,5,1,5.5
49370,28289,6,1,5.75
49371,28289,9,1,5.25
49372,28290,5,1,6.25
49373,28290,6,1,5.75
49374,28291,2,1,6.0
49375,28291,19,1,7.5
49376,28292,9,1,5.25
49377,28293,5,1,5.5
49378,28293,8,1,5.25
49379,28294,13,1,6.5
49380,28295,11,1,5.0
49381,28295,6,1,5.75
49382,28295,18,2,6.5
49383,28296,19,1,7.0
49384,28297,19,1,7.0
49385,28297,9,1,5.25
49386,28297,17,1,6.5
49387,28297,16,2,6.0
49388,28298,7,1,5.5
49389,28299,14,1,5.75
49390,28300,7,1,5.5
49391,28301,2,1,6.0
49392,28302,17,1,6.5
49393,28303,1,1,5.5
49394,28303,19,1,7.0
49395,28304,17,2,6.5
49396,28304,20,1,7.5
49397,28304,7,1,5.5
49398,28305,15,1,6.75
49399,28305,1,2,5.5
49400,28305,18,1,6.5
49401,28306,11,1,5.0
49402,28306,16,1,6.0
49403,28306,1,1,5.5
49404,28307,7,1,5.5
49405,28308,10,1,5.5
49406,28308,16,1,6.5
49407,28308,4,1,6.25
49408,28309,6,1,5.75
49409,28309,16,1,6.0
49410,28310,6,1,5.75
49411,28310,11,1,5.0
49412,28311,4,1,6.25
49413,28312,20,1,7.5
49414,28312,18,2,6.5
49415,28312,8,2,5.25
49416,28312,17,2,6.5
49417,28313,4,1,6.25
49418,28314,20,1,7.5
49419,28314,3,1,5.75
49420,28314,9,2,5.25
49421,28315,13,1,6.5
49422,28316,12,1,4.75
49423,28316,20,1,7.5
49424,28317,6,1,5.75
49425,28318,2,2,6.0
49426,28319,20,1,7.5
49427,28320,10,1,5.5
49428,28320,2,1,6.0
49429,28321,18,1,6.5
49430,28321,8,1,5.25
49431,28321,11,1,5.0
49432,28322,16,1,6.0
49433,28322,18,1,6.5
49434,28322,19,1,7.5
49435,28323,6,1,5.75
49436,28324,12,1,4.75
49437,28324,5,2,6.25
49438,28324,1,1,5.5
49439,28325,8,1,5.25
49440,28325,20,1,7.5
49441,28325,5,1,5.5
49442,28326,16,1,6.0
49443,28327,4,1,6.25
49444,28328,7,1,5.5
49445,28328,17,1,7.0
49446,28329,12,1,4.75
49447,28330,5,1,5.5
49448,28331,9,1,5.25
49449,28332,5,1,6.25
49450,28332,2,1,6.0
49451,28333,16,1,6.0
49452,28333,11,1,5.0
49453,28334,16,1,6.5
49454,28334,8,1,5.25
49455,28335,2,1,6.0
49456,28335,18,1,6.5
49457,28336,11,1,5.0
49458,28336,18,2,6.5
49459,28336,16,1,6.5
49460,28337,13,1,6.0
49461,28337,11,2,5.0
49462,28337,2,1,6.0
49463,28338,3,1,5.75
49464,28338,4,1,6.25
49465,28339,7,1,5.5
49466,28340,9,1,5.25
49467,28341,11,1,5.0
49468,28341,9,1,5.25
49469,28342,18,1,6.5
49470,28342,11,1,5.0
49471,28342,3,1,5.75
49472,28343,3,1,5.75
49473,28344,1,1,6.25
49474,28344,16,1,6.0
49475,28345,13,1,6.0
49476,28346,2,2,6.0
49477,28347,17,1,6.5
49478,28348,19,1,7.75
49479,28349,19,2,7.0
49480,28349,18,1,7.25
49481,28349,5,1,5.5
49482,28350,11,1,5.5
49483,28351,15,1,6.25
49484,28352,11,1,5.0
49485,28352,18,1,7.0
49486,28352,5,1,5.5
49487,28353,14,1,6.25
49488,28354,20,1,7.5
49489,28354,14,1,5.75
49490,28355,5,1,6.25
49491,28355,7,1,5.5
49492,28355,3,1,5.75
49493,28355,15,1,6.25
49494,28356,5,1,5.5
49495,28356,18,1,6.5
49496,28357,12,1,5.25
49497,28357,5,1,5.5
49498,28357,18,1,6.5
49499,28358,13,1,6.0
49500,28359,12,1,4.75
49501,28360,2,1,6.0
49502,28360,7,1,5.5
49503,28361,7,1,5.5
49504,28362,8,1,5.75
49505,28362,13,2,6.0
49506,28363,15,1,6.25
49507,28363,19,1,7.0
49508,28363,10,1,5.5
49509,28364,20,1,7.5
49510,28365,6,1,5.75
49511,28366,9,1,5.25
49512,28366,8,1,5.25
49513,28366,14,1,5.75
49514,28367,7,1,5.5
49515,28368,16,1,6.0
49516,28368,8,2,5.25
49517,28368,12,1,4.75
49518,28369,20,1,8.0
49519,28369,16,1,6.0
49520,28369,13,1,6.0
49521,28370,9,1,5.75
49522,28370,14,1,5.75
49523,28370,1,1,5.5
49524,28371,14,2,5.75
49525,28371,20,1,7.5
49526,28372,17,1,6.5
49527,28372,19,1,7.0
49528,28372,7,1,5.5
49529,28373,12,1,4.75
49530,28373,20,1,7.5
49531,28374,2,1,6.0
49532,28374,20,1,7.5
49533,28374,1,1,5.5
49534,28374,11,1,5.0
49535,28375,12,1,4.75
49536,28376,14,1,5.75
49537,28377,17,1,6.5
49538,28378,20,2,7.5
49539,28378,4,1,6.25
49540,28379,12,1,4.75
49541,28380,18,1,6.5
49542,28380,9,1,5.25
49543,28380,14,1,6.25
49544,28381,6,1,5.75
49545,28381,1,1,6.25
49546,28381,7,1,5.5
49547,28382,10,1,5.5
49548,28382,6,1,5.75
49549,28382,19,1,7.0
49550,28383,19,1,7.5
49551,28383,11,1,5.0
49552,28384,7,1,5.5
49553,28385,4,1,6.25
49554,28385,13,1,6.0
49555,28385,7,1,5.5
49556,28386,18,1,6.5
49557,28386,14,1,5.75
49558,28387,9,1,5.25
49559,28388,7,1,5.5
49560,28388,20,1,7.5
49561,28389,4,1,6.25
49562,28389,18,1,6.5
49563,28390,17,1,6.5
49564,28390,18,1,6.5
49565,28391,4,1,6.25
49566,28392,20,1,7.5
49567,28392,12,1,4.75
49568,28392,17,1,6.5
49569,28392,2,1,6.0
49570,28393,8,1,5.25
49571,28394,9,1,5.75
49572,28394,10,1,5.5
49573,28395,13,1,6.0
49574,28395,1,1,5.5
49575,28396,18,1,6.5
49576,28397,10,1,6.25
49577,28398,19,1,7.0
49578,28398,1,1,6.0
49579,28399,6,1,5.75
49580,28400,10,1,5.5
49581,28400,4,1,6.25
49582,28401,17,1,6.5
49583,28402,7,2,6.0
49584,28402,1,1,5.5
49585,28403,8,1,5.25
49586,28403,19,1,7.0
49587,28403,3,2,5.75
49588,28404,5,2,5.5
49589,28404,16,1,6.0
49590,28405,17,2,6.5
49591,28406,10,1,5.5
49592,28407,20,2,7.5
49593,28407,13,1,6.0
49594,28408,15,1,6.25
49595,28409,14,1,5.75
49596,28409,11,2,5.0
49597,28409,20,1,8.0
49598,28410,1,1,5.5
49599,28410,15,1,6.25
49600,28410,20,1,7.5
49601,28411,1,1,5.5
49602,28411,2,1,6.0
49603,28411,15,1,6.25
49604,28412,7,1,5.5
49605,28412,5,1,5.5
49606,28412,10,1,5.5
49607,28413,10,2,5.5
49608,28414,12,1,4.75
49609,28415,10,1,5.5
49610,28415,7,1,5.5
49611,28416,13,1,6.0
49612,28416,16,1,6.0
49613,28417,10,1,6.0
49614,28417,18,1,6.5
49615,28418,15,1,6.25
49616,28418,9,1,5.25
49617,28419,20,1,7.5
49618,28420,13,1,6.0
49619,28421,5,1,5.5
49620,28422,3,1,5.75
49621,28423,9,1,5.25
49622,28423,15,1,6.25
49623,28424,8,1,6.0
49624,28425,19,1,7.0
49625,28425,9,1,5.25
49626,28426,18,2,6.5
49627,28427,7,1,5.5
49628,28428,8,2,5.25
49629,28428,17,1,6.5
49630,28428,3,1,6.5
49631,28429,3,1,5.75
49632,28429,7,1,5.5
49633,28430,19,1,7.0
49634,28431,19,1,7.0
49635,28432,4,2,6.25
49636,28433,12,1,5.25
49637,28434,2,1,6.0
49638,28435,3,1,5.75
49639,28435,20,1,7.5
49640,28436,10,1,5.5
49641,28436,9,1,5.25
49642,28436,12,1,4.75
49643,28437,14,1,5.75
49644,28437,13,1,6.0
49645,28438,6,1,5.75
49646,28439,2,1,6.0
49647,28439,18,1,6.5
49648,28439,3,1,5.75
49649,28440,8,1,5.75
49650,28441,9,2,5.75
49651,28441,10,1,5.5
49652,28441,12,1,4.75
49653,28442,18,1,7.0
49654,28442,6,1,5.75
49655,28443,3,1,6.25
49656,28444,4,2,6.25
49657,28445,10,1,5.5
49658,28445,1,1,5.5
49659,28445,20,1,7.5
49660,28446,14,1,5.75
49661,28447,8,1,5.25
49662,28448,15,1,6.25
49663,28449,8,1,5.25
49664,28449,18,1,6.5
49665,28450,19,1,7.0
49666,28451,11,1,5.0
49667,28452,3,1,5.75
49668,28452,8,1,5.25
49669,28452,20,1,7.5
49670,28453,19,1,7.0
49671,28453,11,1,5.0
49672,28454,20,1,7.5
49673,28454,5,1,6.25
49674,28455,7,1,6.0
49675,28456,16,1,6.0
49676,28457,17,1,6.5
49677,28457,5,1,5.5
49678,28457,20,1,7.5
49679,28458,1,1,6.25
49680,28458,7,1,5.5
49681,28458,3,1,5.75
49682,28459,8,2,5.25
49683,28460,1,1,5.5
49684,28461,14,1,5.75
49685,28461,12,1,4.75
49686,28462,12,1,4.75
49687,28462,19,1,7.0
49688,28463,7,1,6.0
49689,28463,17,1,6.5
49690,28464,4,1,6.25
49691,28464,19,2,7.0
49692,28464,10,1,5.5
49693,28464,9,1,5.25
49694,28465,3,1,5.75
49695,28465,11,1,5.0
49696,28466,4,1,6.25
49697,28467,19,1,7.0
49698,28467,1,1,6.25
49699,28468,8,1,5.25
49700,28469,2,1,6.75
49701,28470,20,2,7.5
49702,28471,7,1,5.5
49703,28471,14,1,5.75
49704,28472,2,1,6.0
49705,28472,9,1,5.75
49706,28473,1,1,5.5
49707,28473,19,1,7.5
49708,28473,20,1,7.5
49709,28473,10,1,5.5
49710,28474,7,1,5.5
49711,28475,6,1,5.75
49712,28476,15,1,6.75
49713,28476,11,2,5.0
49714,28477,2,1,6.0
49715,28478,13,1,6.75
49716,28478,14,2,5.75
49717,28478,7,1,5.5
49718,28479,19,1,7.0
49719,28479,10,1,5.5
49720,28479,5,1,5.5
49721,28479,9,1,5.25
49722,28480,17,2,6.5
49723,28481,14,1,5.75
49724,28482,14,1,5.75
49725,28483,11,1,5.0
49726,28483,1,1,5.5
49727,28484,6,1,5.75
49728,28484,10,2,5.5
49729,28484,8,1,5.25
49730,28485,16,1,6.0
49731,28486,19,1,7.0
49732,28487,11,1,5.0
49733,28488,1,1,5.5
49734,28488,17,1,6.5
49735,28489,13,1,6.0
49736,28489,4,2,6.75
49737,28490,3,1,5.75
49738,28490,12,2,4.75
49739,28491,3,1,6.5
49740,28492,12,1,4.75
49741,28492,3,1,5.75
49742,28492,17,1,6.5
49743,28493,5,1,5.5
49744,28493,2,1,6.0
49745,28494,2,1,6.0
49746,28494,11,1,5.5
49747,28495,15,2,6.25
49748,28496,4,1,6.75
49749,28497,1,1,5.5
49750,28497,15,1,6.25
49751,28497,4,1,6.75
49752,28498,20,1,7.5
49753,28499,15,1,6.25
49754,28500,14,1,6.25
49755,28501,5,1,5.5
49756,28501,16,1,6.0
49757,28502,11,1,5.0
49758,28502,7,1,5.5
49759,28503,11,1,5.0
49760,28503,18,2,6.5
49761,28504,5,1,5.5
49762,28505,12,1,4.75
49763,28506,1,1,5.5
49764,28507,10,1,5.5
49765,28507,11,1,5.0
49766,28508,13,1,6.0
49767,28508,6,1,5.75
49768,28509,14,1,5.75
49769,28510,3,1,5.75
49770,28511,18,1,6.5
49771,28512,18,1,6.5
49772,28512,3,1,5.75
49773,28512,2,1,6.0
49774,28513,18,1,6.5
49775,28513,5,1,5.5
49776,28513,4,1,6.25
49777,28514,7,1,5.5
49778,28515,17,1,6.5
49779,28515,3,1,5.75
49780,28516,20,1,7.5
49781,28516,19,1,7.0
49782,28517,14,1,5.75
49783,28517,9,1,5.25
49784,28518,4,1,7.0
49785,28518,12,1,4.75
49786,28518,19,2,7.0
49787,28519,6,1,5.75
49788,28519,13,1,6.0
49789,28519,7,1,5.5
49790,28520,13,1,6.0
49791,28521,17,2,6.5
49792,28522,18,1,6.5
49793,28522,7,1,6.25
49794,28522,20,1,7.5
49795,28523,2,1,6.0
49796,28524,7,1,5.5
49797,28524,6,1,5.75
49798,28525,11,1,5.0
49799,28526,7,1,5.5
49800,28526,15,1,6.25
49801,28527,12,1,4.75
49802,28527,14,1,5.75
49803,28528,11,1,5.0
49804,28528,7,1,5.5
49805,28528,13,2,6.0
49806,28529,20,1,8.0
49807,28529,10,1,5.5
49808,28530,11,1,5.5
49809,28530,9,2,5.25
49810,28531,10,1,5.5
49811,28531,15,1,6.25
49812,28532,19,1,7.0
49813,28532,13,1,6.0
49814,28532,1,1,5.5
49815,28532,18,1,7.25
49816,28533,6,1,6.25
49817,28534,6,1,5.75
49818,28534,14,2,5.75
49819,28534,17,1,6.5
49820,28535,1,1,5.5
49821,28536,6,2,6.25
49822,28536,20,1,7.5
49823,28537,9,1,5.25
49824,28538,14,1,5.75
49825,28539,3,1,5.75
49826,28539,16,1,6.0
49827,28539,12,1,4.75
49828,28540,15,1,6.25
49829,28541,1,1,5.5
49830,28542,9,1,5.25
49831,28543,16,1,6.75
49832,28544,7,1,5.5
49833,28545,17,1,6.5
49834,28545,10,1,5.5
49835,28546,13,2,6.5
49836,28546,18,1,6.5
49837,28546,8,1,5.25
49838,28547,3,2,5.75
49839,28547,10,1,5.5
49840,28547,5,1,5.5
49841,28548,4,1,6.75
49842,28549,5,1,5.5
49843,28549,17,1,7.0
49844,28550,9,2,5.25
49845,28550,5,1,5.5
49846,28551,12,1,4.75
49847,28552,13,1,6.0
49848,28552,18,1,6.5
49849,28553,15,1,6.25
49850,28553,7,1,5.5
49851,28554,13,1,6.0
49852,28555,14,1,5.75
49853,28555,6,1,5.75
49854,28555,8,1,5.25
49855,28556,16,1,6.0
49856,28557,9,1,5.25
49857,28557,4,1,6.75
49858,28558,1,1,5.5
49859,28558,10,1,5.5
49860,28558,19,1,7.0
49861,28559,5,1,5.5
49862,28559,6,1,5.75
49863,28559,9,1,6.0
49864,28559,7,1,5.5
49865,28560,8,1,5.25
49866,28561,5,2,5.5
49867,28562,6,1,5.75
49868,28563,6,2,5.75
49869,28564,17,1,6.5
49870,28564,8,1,5.25
49871,28565,14,1,5.75
49872,28566,4,1,6.25
49873,28566,12,1,4.75
49874,28566,6,1,5.75
49875,28567,19,1,7.0
49876,28567,16,1,6.0
49877,28568,5,1,5.5
49878,28569,3,1,5.75
49879,28569,11,1,5.0
49880,28570,13,1,6.0
49881,28571,8,1,5.25
49882,28571,13,1,6.0
49883,28571,6,1,5.75
49884,28572,9,1,5.25
49885,28573,11,2,5.0
49886,28573,18,1,6.5
49887,28573,8,1,5.25
49888,28574,10,1,6.0
49889,28574,3,1,6.25
49890,28574,8,2,5.25
49891,28575,2,1,6.0
49892,28576,8,2,5.75
49893,28576,17,1,7.0
49894,28577,18,1,6.5
49895,28578,1,1,5.5
49896,28579,18,1,6.5
49897,28580,3,1,6.25
49898,28580,5,1,5.5
49899,28580,20,2,8.25
49900,28581,9,1,5.25
49901,28582,3,1,5.75
49902,28582,19,1,7.0
49903,28583,8,1,5.75
49904,28584,8,1,5.25
49905,28585,7,1,5.5
49906,28585,3,1,6.25
49907,28585,13,1,6.0
49908,28586,12,1,4.75
49909,28586,17,1,6.5
49910,28586,8,1,5.75
49911,28586,2,1,6.0
49912,28587,15,1,6.25
49913,28587,2,1,6.0
49914,28588,16,1,6.0
49915,28589,20,1,8.0
49916,28590,10,1,6.0
49917,28591,16,1,6.5
49918,28592,20,1,7.5
49919,28593,20,1,7.5
49920,28594,13,1,6.0
49921,28594,2,1,6.0
49922,28594,7,1,5.5
49923,28595,10,1,5.5
49924,28596,10,1,5.5
49925,28597,8,1,5.25
49926,28597,5,1,5.5
49927,28598,13,1,6.0
49928,28599,16,1,6.0
49929,28599,12,1,4.75
49930,28600,5,1,6.0
49931,28600,8,1,5.25
49932,28600,18,1,6.5
49933,28601,8,1,5.25
49934,28601,7,1,6.25
49935,28601,12,1,4.75
49936,28601,20,1,7.5
49937,28602,4,1,6.25
49938,28603,20,1,7.5
49939,28604,4,1,6.25
49940,28605,4,1,6.25
49941,28605,9,1,5.25
49942,28605,13,1,6.0
49943,28606,19,1,7.5
49944,28606,8,1,5.25
49945,28606,17,1,6.5
49946,28607,13,1,6.5
49947,28607,16,1,6.0
49948,28607,12,1,4.75
49949,28608,8,1,5.25
49950,28608,4,1,6.25
49951,28609,4,1,6.25
49952,28609,12,1,4.75
49953,28609,1,1,5.5
49954,28609,5,1,5.5
49955,28610,15,1,6.25
49956,28610,3,2,5.75
49957,28611,7,1,5.5
49958,28611,12,1,4.75
49959,28612,18,1,6.5
49960,28612,6,1,5.75
49961,28612,9,1,5.25
49962,28613,2,1,6.0
49963,28613,20,1,7.5
49964,28613,7,1,5.5
49965,28613,13,1,6.0
49966,28614,16,1,6.0
49967,28615,4,1,6.25
49968,28615,3,1,6.25
49969,28616,18,2,6.5
49970,28616,6,1,5.75
49971,28616,19,1,7.75
49972,28617,1,1,6.0
49973,28618,10,2,5.5
49974,28619,10,1,5.5
49975,28620,4,1,6.75
49976,28621,1,1,5.5
49977,28621,3,1,5.75
49978,28622,18,1,6.5
49979,28622,17,1,6.5
49980,28622,8,1,5.25
49981,28622,14,1,5.75
49982,28623,6,1,5.75
49983,28624,20,1,7.5
49984,28625,8,1,5.25
49985,28626,7,2,5.5
49986,28627,8,1,5.25
49987,28627,11,1,5.0
49988,28627,10,1,5.5
49989,28627,2,2,6.0
49990,28628,11,1,5.0
49991,28629,20,1,7.5
49992,28630,2,2,6.0
49993,28630,20,1,7.5
49994,28631,7,2,5.5
49995,28632,18,1,6.5
49996,28632,2,1,6.5
49997,28632,17,1,6.5
49998,28633,3,1,5.75
49999,28633,2,1,6.0
50000,28633,14,1,5.75
50001,28633,8,1,5.25
50002,28634,8,1,5.25
50003,28634,18,1,6.5
50004,28634,2,1,6.0
50005,28634,20,1,7.5
50006,28635,12,1,4.75
50007,28635,8,1,5.25
50008,28635,16,1,6.5
50009,28636,16,1,6.0
50010,28637,20,1,7.5
50011,28638,14,1,5.75
50012,28639,3,1,5.75
50013,28639,16,1,6.0
50014,28640,13,1,6.0
50015,28641,15,1,6.25
50016,28641,11,1,5.0
50017,28641,7,1,5.5
50018,28642,6,1,6.5
50019,28643,11,1,5.75
50020,28643,20,1,7.5
50021,28644,15,1,6.25
50022,28645,14,1,6.25
50023,28645,18,1,6.5
50024,28646,5,2,5.5
50025,28646,12,1,5.5
50026,28646,6,1,5.75
50027,28647,1,1,5.5
50028,28648,13,1,6.0
50029,28649,13,1,6.0
50030,28650,19,1,7.75
50031,28650,20,1,7.5
50032,28650,9,1,5.25
50033,28651,3,1,5.75
50034,28652,2,1,6.0
50035,28652,13,1,6.0
50036,28652,11,1,5.5
50037,28653,3,2,5.75
50038,28653,15,1,6.25
50039,28654,15,1,6.25
50040,28655,5,1,5.5
50041,28655,19,1,7.0
50042,28656,5,1,6.0
50043,28656,2,1,6.0
50044,28657,12,1,4.75
50045,28658,8,1,5.25
50046,28658,3,1,5.75
50047,28659,20,1,7.5
50048,28660,2,2,6.0
50049,28660,15,1,6.25
50050,28661,5,2,5.5
50051,28661,20,1,7.5
50052,28661,16,1,6.0
50053,28662,10,1,5.5
50054,28663,8,1,5.25
50055,28663,16,1,6.0
50056,28664,4,1,6.25
50057,28664,6,2,5.75
50058,28665,4,1,6.75
50059,28665,14,1,5.75
50060,28666,9,1,5.25
50061,28666,1,1,5.5
50062,28667,18,1,6.5
50063,28667,16,1,6.0
50064,28668,14,1,6.25
50065,28668,8,1,5.25
50066,28669,5,2,5.5
50067,28669,8,1,5.75
50068,28670,11,1,5.0
50069,28670,4,2,6.75
50070,28670,20,1,8.25
50071,28671,13,1,6.5
50072,28671,5,1,5.5
50073,28672,8,1,5.25
50074,28673,14,1,5.75
50075,28673,3,1,5.75
50076,28673,13,1,6.75
50077,28674,9,1,5.25
50078,28674,6,1,5.75
50079,28674,1,1,5.5
50080,28675,7,2,5.5
50081,28676,4,1,6.75
50082,28676,19,1,7.0
50083,28677,14,1,5.75
50084,28678,9,1,5.25
50085,28678,7,1,5.5
50086,28678,5,1,5.5
50087,28679,15,1,6.25
50088,28680,4,2,6.25
50089,28680,10,1,5.5
50090,28680,9,1,5.25
50091,28680,14,1,5.75
50092,28681,3,1,5.75
50093,28681,5,1,5.5
50094,28682,16,1,6.5
50095,28683,1,1,5.5
50096,28683,5,1,5.5
50097,28683,20,1,7.5
50098,28684,4,1,6.25
50099,28685,5,1,6.0
50100,28686,1,1,6.25
50101,28686,4,1,6.75
50102,28687,2,1,6.5
50103,28687,11,2,5.5
50104,28687,15,1,6.25
50105,28688,2,1,6.5
50106,28689,4,1,6.25
50107,28689,16,1,6.0
50108,28689,12,1,4.75
50109,28690,17,2,6.5
50110,28690,2,2,6.75
50111,28690,8,1,5.25
50112,28691,16,1,6.0
50113,28691,8,1,5.25
50114,28691,20,1,7.5
50115,28692,1,1,5.5
50116,28693,16,1,6.0
50117,28693,12,1,4.75
50118,28693,18,1,6.5
50119,28694,14,1,5.75
50120,28695,15,1,6.25
50121,28696,6,1,5.75
50122,28696,9,1,5.25
50123,28696,2,1,6.0
50124,28697,2,1,6.0
50125,28698,5,1,5.5
50126,28699,8,1,5.25
50127,28700,20,1,7.5
50128,28701,11,1,5.0
50129,28701,2,1,6.0
50130,28702,17,1,6.5
50131,28702,11,1,5.0
50132,28703,12,1,4.75
50133,28703,11,1,5.0
50134,28703,18,1,6.5
50135,28704,2,1,6.0
50136,28705,8,1,5.25
50137,28706,10,2,5.5
50138,28707,14,1,6.5
50139,28707,7,1,6.25
50140,28708,4,1,6.25
50141,28709,10,1,5.5
50142,28709,8,2,5.25
50143,28709,19,1,7.0
50144,28710,1,1,5.5
50145,28710,4,1,6.25
50146,28710,19,1,7.0
50147,28711,14,1,5.75
50148,28711,7,1,5.5
50149,28711,3,1,5.75
50150,28712,9,1,5.25
50151,28713,8,1,5.25
50152,28713,20,1,7.5
50153,28714,17,1,6.5
50154,28714,9,1,5.25
50155,28715,7,2,5.5
50156,28715,2,1,6.0
50157,28715,4,1,6.25
50158,28715,5,1,5.5
