order_id,employee_id,order_time,status,subtotal
6152,2,2025-03-15 13:25:05,completed,6.25
6153,3,2025-03-15 13:04:55,completed,17.25
6154,3,2025-03-15 13:16:57,completed,6.0
6155,5,2025-03-15 13:23:38,completed,11.75
6156,2,2025-03-15 13:26:28,completed,12.5
6157,2,2025-03-15 13:28:56,completed,11.75
6158,3,2025-03-15 13:52:39,completed,17.0
6159,4,2025-03-15 13:31:38,completed,13.0
6160,2,2025-03-15 13:51:14,completed,23.0
6161,2,2025-03-15 13:44:15,completed,17.25
6162,5,2025-03-15 13:49:31,completed,16.25
6163,3,2025-03-15 13:46:35,completed,5.5
6164,3,2025-03-15 13:22:48,completed,7.5
6165,5,2025-03-15 13:43:23,completed,22.75
6166,4,2025-03-15 13:58:47,completed,11.0
6167,5,2025-03-15 13:27:15,completed,5.5
6168,5,2025-03-15 13:17:19,completed,5.25
6169,3,2025-03-15 13:45:44,completed,4.75
6170,5,2025-03-15 13:28:18,completed,13.75
6171,5,2025-03-15 13:09:37,completed,11.75
6172,5,2025-03-15 13:46:55,completed,5.5
6173,4,2025-03-15 13:23:17,completed,5.75
6174,2,2025-03-15 13:38:57,completed,27.0
6175,2,2025-03-15 13:01:21,completed,11.75
6176,4,2025-03-15 13:23:26,completed,6.0
6177,2,2025-03-15 14:00:25,completed,12.0
6178,2,2025-03-15 14:30:38,completed,5.75
6179,4,2025-03-15 14:43:35,completed,7.5
6180,4,2025-03-15 14:51:06,completed,11.25
6181,5,2025-03-15 14:47:43,completed,17.25
6182,2,2025-03-15 14:39:40,completed,4.75
6183,3,2025-03-15 14:59:25,completed,18.25
6184,3,2025-03-15 14:52:51,completed,13.0
6185,5,2025-03-15 14:52:31,completed,5.5
6186,5,2025-03-15 14:25:12,completed,11.5
6187,2,2025-03-15 14:07:53,completed,5.25
6188,3,2025-03-15 14:13:41,completed,18.25
6189,5,2025-03-15 14:21:03,completed,5.5
6190,2,2025-03-15 14:31:01,completed,23.25
6191,5,2025-03-15 14:57:19,completed,5.75
6192,3,2025-03-15 14:05:03,completed,11.25
6193,2,2025-03-15 14:23:42,completed,6.5
6194,4,2025-03-15 14:48:28,completed,13.0
6195,2,2025-03-15 14:32:14,completed,11.0
6196,3,2025-03-15 14:47:22,completed,17.75
6197,2,2025-03-15 14:19:09,completed,6.0
6198,3,2025-03-15 14:24:47,completed,11.75
6199,3,2025-03-15 14:17:43,completed,25.75
6200,4,2025-03-15 14:10:28,completed,6.25
6201,3,2025-03-15 14:58:35,completed,5.75
6202,5,2025-03-15 15:42:10,completed,10.5
6203,5,2025-03-15 15:00:56,completed,6.5
6204,2,2025-03-15 15:16:10,completed,9.75
6205,2,2025-03-15 15:12:37,completed,10.75
6206,5,2025-03-15 15:55:12,completed,23.75
6207,5,2025-03-15 15:25:05,completed,5.75
6208,2,2025-03-15 15:49:20,completed,5.5
6209,4,2025-03-15 15:19:45,completed,6.0
6210,2,2025-03-15 15:12:19,completed,23.25
6211,2,2025-03-15 15:22:52,completed,37.0
6212,5,2025-03-15 15:49:18,completed,12.0
6213,5,2025-03-15 15:47:59,completed,5.5
6214,5,2025-03-15 15:26:01,completed,5.5
6215,4,2025-03-15 15:33:02,completed,23.75
6216,5,2025-03-15 15:12:44,completed,12.5
6217,5,2025-03-15 15:44:24,completed,7.0
6218,4,2025-03-15 15:45:53,completed,5.75
6219,5,2025-03-15 15:59:27,completed,12.75
6220,5,2025-03-15 15:33:43,completed,5.5
6221,2,2025-03-15 15:12:16,completed,5.0
6222,5,2025-03-15 15:13:15,completed,5.25
6223,2,2025-03-15 16:05:22,completed,6.5
6224,2,2025-03-15 16:10:07,completed,5.5
6225,4,2025-03-15 16:24:45,completed,6.25
6226,3,2025-03-15 16:06:21,completed,10.5
6227,4,2025-03-15 16:04:41,completed,10.75
6228,5,2025-03-15 16:51:18,completed,11.5
6229,2,2025-03-15 16:20:41,completed,10.5
6230,4,2025-03-15 16:05:50,completed,5.25
6231,3,2025-03-15 16:41:41,completed,16.5
6232,3,2025-03-15 16:36:54,completed,24.0
6233,5,2025-03-15 16:31:37,completed,18.75
6234,4,2025-03-15 16:06:09,completed,6.25
6235,4,2025-03-15 16:16:52,completed,11.25
6236,4,2025-03-15 16:14:47,completed,11.75
6237,5,2025-03-15 16:26:46,completed,10.75
6238,4,2025-03-15 16:23:59,completed,6.0
6239,2,2025-03-15 16:55:38,completed,5.75
6240,3,2025-03-15 16:25:20,completed,7.5
6241,3,2025-03-15 16:40:43,completed,10.75
6242,2,2025-03-15 16:07:58,completed,17.25
6243,2,2025-03-15 16:24:44,completed,22.75
6244,4,2025-03-15 17:58:18,completed,4.75
6245,3,2025-03-15 17:02:11,completed,6.5
6246,3,2025-03-15 17:07:27,completed,23.0
6247,3,2025-03-15 17:43:16,completed,12.0
6248,2,2025-03-15 17:53:59,completed,4.75
6249,2,2025-03-15 17:23:01,completed,6.0
6250,3,2025-03-15 17:34:59,completed,6.0
6251,2,2025-03-15 17:24:49,completed,7.0
6252,3,2025-03-15 17:46:25,completed,6.25
6253,2,2025-03-15 17:03:40,completed,12.0
6254,2,2025-03-15 17:11:17,completed,22.75
6255,3,2025-03-15 17:54:32,completed,23.0
6256,2,2025-03-15 17:27:39,completed,5.5
6257,5,2025-03-15 17:32:33,completed,5.75
6258,2,2025-03-15 17:42:38,completed,13.5
6259,4,2025-03-15 17:52:38,completed,6.5
6260,4,2025-03-15 17:29:20,completed,28.25
6261,4,2025-03-15 17:59:42,completed,17.25
6262,4,2025-03-15 17:34:37,completed,13.5
6263,3,2025-03-15 17:54:35,completed,5.25
6264,2,2025-03-15 17:05:28,completed,6.75
6265,3,2025-03-15 17:04:38,completed,6.25
6266,2,2025-03-15 17:48:22,completed,10.75
6267,3,2025-03-15 17:24:08,completed,11.0
6268,2,2025-03-15 17:45:07,completed,5.75
6269,3,2025-03-15 18:42:24,completed,11.5
6270,5,2025-03-15 18:44:14,completed,5.75
6271,3,2025-03-15 18:38:00,completed,5.25
6272,5,2025-03-15 18:14:19,completed,13.75
6273,4,2025-03-15 18:07:43,completed,5.5
6274,3,2025-03-15 18:13:49,completed,19.0
6275,3,2025-03-15 18:43:50,completed,24.75
6276,2,2025-03-15 18:44:35,completed,5.5
6277,5,2025-03-15 18:27:58,completed,13.0
6278,3,2025-03-15 18:09:43,completed,10.5
6279,4,2025-03-15 18:53:02,completed,7.0
6280,2,2025-03-15 18:52:04,completed,13.0
6281,2,2025-03-15 18:24:05,completed,11.5
6282,2,2025-03-15 18:32:41,completed,11.25
6283,4,2025-03-15 18:55:57,completed,5.75
6284,4,2025-03-15 18:59:56,completed,12.75
6285,4,2025-03-15 18:52:04,completed,5.5
6286,5,2025-03-15 18:43:09,completed,11.0
6287,4,2025-03-15 18:53:31,completed,5.75
6288,4,2025-03-15 18:27:23,completed,11.0
6289,5,2025-03-15 18:15:06,completed,18.5
6290,4,2025-03-15 18:00:01,completed,6.0
6291,2,2025-03-15 18:26:01,completed,5.75
6292,5,2025-03-15 18:38:03,completed,6.5
6293,2,2025-03-15 18:47:17,completed,12.0
6294,5,2025-03-15 18:15:57,completed,7.0
6295,2,2025-03-15 18:25:03,completed,6.0
6296,2,2025-03-15 18:08:56,completed,10.75
6297,4,2025-03-15 18:34:08,completed,17.75
6298,4,2025-03-15 18:00:32,completed,7.0
6299,2,2025-03-15 18:33:12,completed,6.5
6300,3,2025-03-15 18:18:39,completed,14.0
6301,5,2025-03-15 18:42:15,completed,11.0
6302,2,2025-03-15 18:52:02,completed,13.0
6303,3,2025-03-15 18:41:39,completed,14.0
6304,3,2025-03-15 19:08:48,completed,25.0
6305,5,2025-03-15 19:51:48,completed,7.0
6306,2,2025-03-15 19:32:10,completed,12.75
6307,5,2025-03-15 19:21:37,completed,22.5
6308,5,2025-03-15 19:43:23,completed,16.5
6309,4,2025-03-15 19:47:07,completed,12.25
6310,5,2025-03-15 19:52:39,completed,11.0
6311,5,2025-03-15 19:50:11,completed,28.75
6312,3,2025-03-15 19:28:17,completed,13.5
6313,2,2025-03-15 19:37:22,completed,5.5
6314,4,2025-03-15 19:51:29,completed,16.5
6315,5,2025-03-15 19:19:30,completed,15.75
6316,5,2025-03-15 19:56:41,completed,14.0
6317,4,2025-03-15 19:15:50,completed,6.5
6318,3,2025-03-15 19:47:27,completed,6.0
6319,4,2025-03-15 19:14:36,completed,5.5
6320,2,2025-03-15 19:04:07,completed,5.5
6321,5,2025-03-15 19:01:57,completed,6.0
6322,2,2025-03-15 19:14:36,completed,10.0
6323,5,2025-03-15 19:43:46,completed,19.25
6324,2,2025-03-15 19:52:03,completed,15.0
6325,3,2025-03-15 19:07:05,completed,5.5
6326,3,2025-03-15 19:14:43,completed,19.75
6327,2,2025-03-15 19:26:10,completed,6.25
6328,2,2025-03-15 20:01:20,completed,5.5
6329,5,2025-03-15 20:44:53,completed,6.0
6330,5,2025-03-15 20:23:53,completed,12.0
6331,5,2025-03-15 20:06:08,completed,5.75
6332,2,2025-03-15 20:32:07,completed,23.0
6333,3,2025-03-15 20:03:12,completed,7.5
6334,4,2025-03-15 20:34:31,completed,12.75
6335,4,2025-03-15 20:13:28,completed,7.0
6336,2,2025-03-15 20:57:42,completed,12.5
6337,4,2025-03-15 20:26:59,completed,7.0
6338,5,2025-03-15 20:42:30,completed,12.0
6339,4,2025-03-15 20:13:27,completed,18.0
6340,2,2025-03-15 20:25:40,completed,5.75
6341,5,2025-03-15 20:40:49,completed,11.5
6342,5,2025-03-15 21:53:23,completed,12.5
6343,5,2025-03-15 21:43:48,completed,5.25
6344,5,2025-03-15 21:37:17,completed,6.25
6345,5,2025-03-15 21:40:16,completed,7.0
6346,5,2025-03-15 21:07:45,completed,5.75
6347,4,2025-03-16 09:46:27,completed,5.25
6348,2,2025-03-16 09:04:48,completed,6.5
6349,3,2025-03-16 09:03:46,completed,10.0
6350,3,2025-03-16 09:17:27,completed,12.5
6351,5,2025-03-16 09:45:14,completed,11.25
6352,5,2025-03-16 10:34:13,completed,5.5
6353,3,2025-03-16 10:00:19,completed,11.25
6354,3,2025-03-16 10:31:16,completed,11.5
6355,3,2025-03-16 10:33:29,completed,5.75
6356,5,2025-03-16 10:57:53,completed,5.25
6357,5,2025-03-16 10:06:07,completed,19.75
6358,2,2025-03-16 10:35:27,completed,7.5
6359,4,2025-03-16 10:49:20,completed,16.75
6360,5,2025-03-16 10:58:13,completed,12.5
6361,4,2025-03-16 10:47:33,completed,17.0
6362,5,2025-03-16 10:40:30,completed,6.5
6363,5,2025-03-16 11:08:27,completed,15.75
6364,5,2025-03-16 11:03:53,completed,11.75
6365,5,2025-03-16 11:17:44,completed,6.25
6366,2,2025-03-16 11:56:42,completed,5.25
6367,5,2025-03-16 11:21:31,completed,17.75
6368,4,2025-03-16 11:24:44,completed,12.75
6369,5,2025-03-16 11:10:57,completed,6.0
6370,3,2025-03-16 11:55:28,completed,24.25
6371,5,2025-03-16 11:46:12,completed,5.25
6372,2,2025-03-16 11:41:52,completed,7.0
6373,3,2025-03-16 11:54:14,completed,6.0
6374,3,2025-03-16 11:29:29,completed,22.25
6375,5,2025-03-16 11:42:27,completed,5.5
6376,5,2025-03-16 11:22:51,completed,11.0
6377,4,2025-03-16 11:34:20,completed,6.0
6378,2,2025-03-16 11:30:36,completed,7.5
6379,3,2025-03-16 11:20:42,completed,11.25
6380,5,2025-03-16 11:10:06,completed,10.75
6381,2,2025-03-16 11:15:38,completed,11.0
6382,5,2025-03-16 11:29:03,completed,5.5
6383,2,2025-03-16 11:52:11,completed,18.75
6384,4,2025-03-16 11:12:56,completed,6.25
6385,4,2025-03-16 11:37:33,completed,22.75
6386,2,2025-03-16 11:59:16,completed,12.0
6387,5,2025-03-16 12:05:16,completed,22.25
6388,3,2025-03-16 12:58:32,completed,6.0
6389,4,2025-03-16 12:42:45,completed,5.25
6390,3,2025-03-16 12:44:22,completed,5.75
6391,5,2025-03-16 12:28:39,completed,5.5
6392,5,2025-03-16 12:37:35,completed,11.75
6393,3,2025-03-16 12:49:09,completed,6.0
6394,4,2025-03-16 12:23:57,completed,18.75
6395,5,2025-03-16 12:08:00,completed,12.0
6396,3,2025-03-16 12:21:30,completed,11.0
6397,4,2025-03-16 12:42:33,completed,10.0
6398,4,2025-03-16 12:47:39,completed,6.0
6399,5,2025-03-16 12:20:38,completed,6.0
6400,5,2025-03-16 12:56:34,completed,5.5
6401,5,2025-03-16 12:31:29,completed,6.0
6402,2,2025-03-16 12:38:58,completed,6.0
6403,4,2025-03-16 12:06:30,completed,11.25
6404,5,2025-03-16 12:25:04,completed,10.5
6405,3,2025-03-16 12:37:39,completed,5.25
6406,3,2025-03-16 12:03:21,completed,11.5
6407,2,2025-03-16 12:49:43,completed,5.75
6408,3,2025-03-16 12:26:41,completed,22.75
6409,5,2025-03-16 12:02:56,completed,5.0
6410,4,2025-03-16 12:12:56,completed,5.75
6411,2,2025-03-16 12:28:19,completed,6.25
6412,5,2025-03-16 12:08:22,completed,5.75
6413,3,2025-03-16 13:56:26,completed,12.0
6414,5,2025-03-16 13:12:17,completed,17.5
6415,5,2025-03-16 13:17:43,completed,5.25
6416,2,2025-03-16 13:12:45,completed,7.5
6417,5,2025-03-16 13:44:11,completed,5.75
6418,5,2025-03-16 13:38:11,completed,18.75
6419,5,2025-03-16 13:31:19,completed,12.25
6420,5,2025-03-16 13:54:09,completed,13.0
6421,4,2025-03-16 13:51:57,completed,12.0
6422,4,2025-03-16 13:15:49,completed,11.25
6423,3,2025-03-16 13:20:08,completed,25.0
6424,5,2025-03-16 13:12:13,completed,11.75
6425,4,2025-03-16 13:05:02,completed,5.5
6426,5,2025-03-16 13:36:12,completed,18.25
6427,5,2025-03-16 13:18:13,completed,6.25
6428,2,2025-03-16 13:59:19,completed,5.25
6429,4,2025-03-16 13:28:22,completed,5.5
6430,2,2025-03-16 13:03:00,completed,23.0
6431,4,2025-03-16 13:36:11,completed,7.5
6432,3,2025-03-16 13:19:31,completed,10.0
6433,5,2025-03-16 13:13:56,completed,12.25
6434,4,2025-03-16 13:09:15,completed,12.0
6435,4,2025-03-16 13:14:59,completed,13.0
6436,5,2025-03-16 13:09:16,completed,15.25
6437,5,2025-03-16 13:42:18,completed,11.0
6438,2,2025-03-16 13:56:27,completed,22.75
6439,3,2025-03-16 13:33:20,completed,14.0
6440,3,2025-03-16 13:16:43,completed,11.5
6441,5,2025-03-16 13:43:05,completed,11.25
6442,4,2025-03-16 14:47:35,completed,11.0
6443,4,2025-03-16 14:54:19,completed,14.0
6444,2,2025-03-16 14:52:53,completed,15.0
6445,2,2025-03-16 14:27:54,completed,17.25
6446,3,2025-03-16 14:18:58,completed,11.25
6447,4,2025-03-16 14:18:18,completed,5.25
6448,5,2025-03-16 14:51:50,completed,10.5
6449,4,2025-03-16 14:15:00,completed,18.25
6450,2,2025-03-16 14:26:56,completed,6.5
6451,3,2025-03-16 14:36:11,completed,5.5
6452,2,2025-03-16 14:07:01,completed,15.0
6453,2,2025-03-16 14:09:57,completed,12.0
6454,3,2025-03-16 14:20:42,completed,14.5
6455,2,2025-03-16 14:06:24,completed,6.0
6456,3,2025-03-16 14:23:59,completed,7.75
6457,3,2025-03-16 14:19:58,completed,13.0
6458,2,2025-03-16 14:02:22,completed,13.25
6459,2,2025-03-16 14:12:46,completed,6.5
6460,5,2025-03-16 14:10:57,completed,20.0
6461,4,2025-03-16 15:19:53,completed,5.5
6462,3,2025-03-16 15:12:58,completed,12.25
6463,4,2025-03-16 15:47:27,completed,5.0
6464,2,2025-03-16 15:09:48,completed,5.25
6465,4,2025-03-16 15:19:31,completed,10.0
6466,4,2025-03-16 15:34:52,completed,6.25
6467,2,2025-03-16 15:13:57,completed,12.75
6468,3,2025-03-16 15:32:52,completed,6.25
6469,5,2025-03-16 15:29:18,completed,11.75
6470,3,2025-03-16 15:41:17,completed,27.0
6471,5,2025-03-16 15:48:41,completed,11.75
6472,5,2025-03-16 15:10:18,completed,14.5
6473,2,2025-03-16 15:50:32,completed,6.25
6474,5,2025-03-16 15:07:13,completed,7.0
6475,2,2025-03-16 15:22:04,completed,5.75
6476,4,2025-03-16 15:17:09,completed,12.75
6477,3,2025-03-16 15:17:34,completed,5.5
6478,4,2025-03-16 15:33:40,completed,16.0
6479,3,2025-03-16 15:39:47,completed,12.75
6480,3,2025-03-16 16:26:57,completed,6.0
6481,3,2025-03-16 16:53:39,completed,10.75
6482,5,2025-03-16 16:17:04,completed,6.5
6483,5,2025-03-16 16:15:41,completed,7.0
6484,2,2025-03-16 16:02:52,completed,5.5
6485,3,2025-03-16 16:39:20,completed,5.5
6486,3,2025-03-16 16:38:45,completed,12.75
6487,4,2025-03-16 16:53:27,completed,13.25
6488,2,2025-03-16 16:07:35,completed,12.0
6489,3,2025-03-16 16:00:01,completed,11.5
6490,2,2025-03-16 16:37:33,completed,23.5
6491,3,2025-03-16 16:08:08,completed,5.75
6492,3,2025-03-16 16:00:46,completed,15.75
6493,2,2025-03-16 16:19:24,completed,4.75
6494,3,2025-03-16 16:32:51,completed,6.5
6495,3,2025-03-16 16:49:28,completed,11.75
6496,4,2025-03-16 16:31:25,completed,5.5
6497,5,2025-03-16 17:44:03,completed,8.0
6498,3,2025-03-16 17:48:11,completed,11.5
6499,2,2025-03-16 17:25:35,completed,6.0
6500,5,2025-03-16 17:19:10,completed,22.75
6501,4,2025-03-16 17:41:28,completed,5.5
6502,2,2025-03-16 17:34:03,completed,5.75
6503,3,2025-03-16 17:06:45,completed,5.5
6504,4,2025-03-16 17:36:50,completed,12.0
6505,2,2025-03-16 17:14:33,completed,5.75
6506,5,2025-03-16 17:08:20,completed,23.75
6507,2,2025-03-16 17:12:30,completed,18.5
6508,2,2025-03-16 17:12:48,completed,6.0
6509,3,2025-03-16 17:06:15,completed,17.75
6510,5,2025-03-16 17:41:55,completed,6.0
6511,5,2025-03-16 17:24:09,completed,6.25
6512,4,2025-03-16 17:47:08,completed,6.25
6513,4,2025-03-16 17:57:55,completed,6.25
6514,5,2025-03-16 17:04:09,completed,24.5
6515,5,2025-03-16 17:48:05,completed,6.0
6516,4,2025-03-16 17:25:27,completed,12.5
6517,4,2025-03-16 17:28:08,completed,5.5
6518,2,2025-03-16 17:12:41,completed,13.0
6519,4,2025-03-16 17:49:19,completed,7.0
6520,5,2025-03-16 17:17:33,completed,23.0
6521,2,2025-03-16 17:10:37,completed,7.0
6522,4,2025-03-16 17:48:26,completed,24.0
6523,3,2025-03-16 18:56:45,completed,12.25
6524,4,2025-03-16 18:50:29,completed,6.5
6525,2,2025-03-16 18:50:38,completed,13.75
6526,3,2025-03-16 18:04:30,completed,10.75
6527,3,2025-03-16 18:05:59,completed,19.0
6528,2,2025-03-16 18:44:22,completed,7.0
6529,4,2025-03-16 18:30:15,completed,11.5
6530,3,2025-03-16 18:26:17,completed,6.5
6531,5,2025-03-16 18:26:06,completed,11.75
6532,4,2025-03-16 18:53:53,completed,5.5
6533,2,2025-03-16 18:07:25,completed,18.5
6534,4,2025-03-16 18:26:34,completed,8.0
6535,4,2025-03-16 18:39:45,completed,6.0
6536,4,2025-03-16 18:06:16,completed,14.5
6537,2,2025-03-16 18:47:06,completed,5.75
6538,4,2025-03-16 18:29:06,completed,20.5
6539,4,2025-03-16 18:13:36,completed,17.25
6540,2,2025-03-16 18:08:08,completed,11.75
6541,2,2025-03-16 18:12:45,completed,19.5
6542,5,2025-03-16 18:03:15,completed,5.5
6543,5,2025-03-16 18:10:19,completed,12.25
6544,2,2025-03-16 18:29:51,completed,11.25
6545,3,2025-03-16 18:48:13,completed,6.5
6546,4,2025-03-16 18:28:14,completed,7.0
6547,3,2025-03-16 19:27:43,completed,10.25
6548,3,2025-03-16 19:50:54,completed,18.25
6549,5,2025-03-16 19:29:47,completed,18.75
6550,3,2025-03-16 19:05:36,completed,5.25
6551,5,2025-03-16 19:50:36,completed,17.5
6552,4,2025-03-16 19:40:19,completed,12.25
6553,5,2025-03-16 19:15:15,completed,28.75
6554,2,2025-03-16 19:54:22,completed,23.75
6555,2,2025-03-16 19:51:16,completed,36.0
6556,2,2025-03-16 19:45:05,completed,12.75
6557,3,2025-03-16 19:30:17,completed,15.25
6558,2,2025-03-16 19:20:22,completed,4.75
6559,3,2025-03-16 19:21:03,completed,6.0
6560,4,2025-03-16 19:12:30,completed,5.0
6561,5,2025-03-16 19:55:55,completed,5.25
6562,2,2025-03-16 19:21:57,completed,6.5
6563,2,2025-03-16 19:24:24,completed,12.5
6564,5,2025-03-16 19:53:15,completed,5.25
6565,3,2025-03-16 19:49:15,completed,12.25
6566,4,2025-03-16 19:01:54,completed,11.75
6567,5,2025-03-16 19:11:29,completed,6.0
6568,2,2025-03-16 20:25:32,completed,5.75
6569,4,2025-03-16 20:52:52,completed,18.25
6570,3,2025-03-16 20:53:10,completed,5.5
6571,5,2025-03-16 20:38:02,completed,14.0
6572,5,2025-03-16 20:36:36,completed,10.75
6573,2,2025-03-16 20:47:09,completed,11.5
6574,4,2025-03-16 20:03:08,completed,5.5
6575,4,2025-03-16 20:52:19,completed,5.25
6576,2,2025-03-16 20:23:23,completed,6.5
6577,3,2025-03-16 20:37:58,completed,17.25
6578,3,2025-03-16 20:08:18,completed,14.0
6579,4,2025-03-16 20:17:07,completed,6.0
6580,2,2025-03-16 21:03:51,completed,7.0
6581,5,2025-03-16 21:28:24,completed,11.75
6582,4,2025-03-16 21:20:42,completed,12.75
6583,3,2025-03-16 21:15:21,completed,7.25
6584,5,2025-03-17 09:28:08,completed,7.0
6585,5,2025-03-17 09:07:40,completed,11.0
6586,4,2025-03-17 09:47:41,completed,12.25
6587,4,2025-03-17 09:27:33,completed,4.75
6588,2,2025-03-17 10:18:39,completed,11.0
6589,3,2025-03-17 10:24:56,completed,6.25
6590,3,2025-03-17 10:51:18,completed,6.25
6591,3,2025-03-17 10:39:51,completed,18.25
6592,3,2025-03-17 10:09:11,completed,5.5
6593,2,2025-03-17 10:23:25,completed,7.0
6594,5,2025-03-17 10:52:15,completed,6.0
6595,5,2025-03-17 11:08:43,completed,14.0
6596,2,2025-03-17 11:51:10,completed,17.75
6597,5,2025-03-17 11:34:26,completed,6.5
6598,4,2025-03-17 11:31:26,completed,6.5
6599,5,2025-03-17 11:17:01,completed,11.75
6600,5,2025-03-17 11:42:53,completed,18.5
6601,4,2025-03-17 11:23:51,completed,8.0
6602,4,2025-03-17 11:15:49,completed,5.5
6603,2,2025-03-17 11:17:39,completed,32.75
6604,2,2025-03-17 11:44:32,completed,5.75
6605,5,2025-03-17 11:45:57,completed,24.5
6606,4,2025-03-17 11:11:54,completed,6.5
6607,3,2025-03-17 11:45:24,completed,5.5
6608,3,2025-03-17 11:45:57,completed,11.5
6609,2,2025-03-17 11:41:20,completed,18.25
6610,3,2025-03-17 11:38:26,completed,18.25
6611,2,2025-03-17 11:56:37,completed,6.5
6612,3,2025-03-17 11:10:41,completed,10.5
6613,3,2025-03-17 11:39:29,completed,18.0
6614,4,2025-03-17 11:06:45,completed,12.5
6615,5,2025-03-17 11:37:35,completed,18.75
6616,3,2025-03-17 11:59:24,completed,6.5
6617,4,2025-03-17 12:14:56,completed,12.0
6618,4,2025-03-17 12:02:06,completed,7.5
6619,4,2025-03-17 12:13:03,completed,11.75
6620,5,2025-03-17 12:50:37,completed,11.25
6621,5,2025-03-17 12:52:02,completed,7.0
6622,3,2025-03-17 12:22:19,completed,6.5
6623,5,2025-03-17 12:54:39,completed,5.5
6624,4,2025-03-17 12:40:39,completed,14.0
6625,3,2025-03-17 12:08:57,completed,5.0
6626,2,2025-03-17 12:11:03,completed,10.5
6627,4,2025-03-17 12:03:02,completed,5.75
6628,3,2025-03-17 12:25:28,completed,12.0
6629,5,2025-03-17 12:14:21,completed,6.5
6630,2,2025-03-17 12:44:44,completed,12.75
6631,2,2025-03-17 12:07:38,completed,18.25
6632,2,2025-03-17 12:11:02,completed,12.5
6633,2,2025-03-17 12:10:03,completed,12.75
6634,4,2025-03-17 12:27:09,completed,6.0
6635,3,2025-03-17 12:29:55,completed,6.0
6636,3,2025-03-17 12:04:41,completed,23.25
6637,5,2025-03-17 12:32:45,completed,26.5
6638,2,2025-03-17 12:09:47,completed,6.75
6639,4,2025-03-17 12:16:50,completed,6.5
6640,5,2025-03-17 13:08:02,completed,15.75
6641,2,2025-03-17 13:55:50,completed,6.0
6642,2,2025-03-17 13:25:56,completed,23.75
6643,5,2025-03-17 13:52:27,completed,10.75
6644,5,2025-03-17 13:13:50,completed,5.0
6645,4,2025-03-17 13:36:02,completed,5.75
6646,5,2025-03-17 13:04:25,completed,6.5
6647,3,2025-03-17 13:20:42,completed,19.25
6648,3,2025-03-17 13:47:58,completed,6.0
6649,2,2025-03-17 13:24:22,completed,6.25
6650,2,2025-03-17 13:06:41,completed,6.5
6651,2,2025-03-17 13:18:50,completed,5.5
6652,3,2025-03-17 13:24:43,completed,6.5
6653,4,2025-03-17 13:05:38,completed,11.0
6654,5,2025-03-17 13:40:01,completed,11.75
6655,4,2025-03-17 13:56:41,completed,12.75
6656,3,2025-03-17 13:08:12,completed,7.5
6657,4,2025-03-17 13:33:29,completed,5.5
6658,4,2025-03-17 13:31:16,completed,4.75
6659,3,2025-03-17 13:35:16,completed,5.75
6660,5,2025-03-17 13:57:08,completed,6.25
6661,4,2025-03-17 13:27:57,completed,4.75
6662,5,2025-03-17 14:30:58,completed,23.5
6663,5,2025-03-17 14:49:58,completed,6.25
6664,3,2025-03-17 14:57:11,completed,17.5
6665,4,2025-03-17 14:05:28,completed,10.75
6666,5,2025-03-17 14:21:54,completed,6.0
6667,3,2025-03-17 14:14:56,completed,7.0
6668,3,2025-03-17 14:46:16,completed,32.25
6669,2,2025-03-17 14:44:51,completed,17.75
6670,5,2025-03-17 14:10:44,completed,13.25
6671,4,2025-03-17 14:01:26,completed,22.0
6672,2,2025-03-17 14:41:48,completed,17.5
6673,3,2025-03-17 14:48:51,completed,6.25
6674,2,2025-03-17 14:58:54,completed,17.0
6675,4,2025-03-17 14:44:01,completed,5.75
6676,2,2025-03-17 14:56:46,completed,6.0
6677,2,2025-03-17 14:03:29,completed,17.5
6678,4,2025-03-17 14:58:20,completed,11.5
6679,3,2025-03-17 14:54:48,completed,22.25
6680,3,2025-03-17 14:13:59,completed,5.75
6681,5,2025-03-17 15:46:56,completed,11.75
6682,5,2025-03-17 15:06:48,completed,5.5
6683,4,2025-03-17 15:54:15,completed,4.75
6684,5,2025-03-17 15:13:02,completed,19.25
6685,2,2025-03-17 15:05:06,completed,10.25
6686,2,2025-03-17 15:37:26,completed,11.5
6687,2,2025-03-17 15:05:40,completed,12.5
6688,4,2025-03-17 15:02:41,completed,5.0
6689,3,2025-03-17 15:02:39,completed,6.0
6690,5,2025-03-17 15:39:21,completed,23.0
6691,3,2025-03-17 15:28:50,completed,20.25
6692,2,2025-03-17 15:57:24,completed,7.5
6693,4,2025-03-17 15:49:56,completed,7.5
6694,2,2025-03-17 16:30:17,completed,24.5
6695,2,2025-03-17 16:07:33,completed,11.75
6696,3,2025-03-17 16:29:42,completed,21.0
6697,3,2025-03-17 16:49:31,completed,12.25
6698,3,2025-03-17 16:13:39,completed,14.0
6699,3,2025-03-17 16:54:07,completed,32.25
6700,5,2025-03-17 16:18:28,completed,5.0
6701,3,2025-03-17 16:56:50,completed,6.0
6702,2,2025-03-17 16:37:14,completed,15.5
6703,5,2025-03-17 16:44:14,completed,18.0
6704,4,2025-03-17 16:00:37,completed,11.25
6705,3,2025-03-17 16:46:43,completed,25.75
6706,2,2025-03-17 16:12:48,completed,11.25
6707,2,2025-03-17 16:59:32,completed,10.75
6708,3,2025-03-17 16:21:12,completed,5.25
6709,5,2025-03-17 17:08:33,completed,6.5
6710,3,2025-03-17 17:51:57,completed,17.75
